ChosenID,Basin,WellName,County,LeaseName,LeaseNumber,Field,RES_CAT,Landing_Zone,PerfLateralLength,FirstProdDate,Comp_Dt,HoleDirection,SurfaceLatitude,SurfaceLongitude,BH_Lat,BH_Long,mid_lat,mid_long,cluster
4238937855,DB,SMARTY JONES 26 11H,REEVES,SMARTY JONES 26,,PHANTOM,05PA,,6013,1/1/2200,,H,31.35634955,-103.6065199,31.37207155,-103.6007266,31.36421055,-103.6036232,258
4238937911,DB,DOC HOLLIDAY STATE 34-43 UNIT 11H,REEVES,DOC HOLLIDAY STATE 34-43 UNIT,08-053003-O,WOLFBONE,01PDP,WCXY,10202,4/1/2020,4/20/2020,H,31.32872,-103.5078016,31.35576614,-103.4994854,31.34224307,-103.5036435,49
4238937936,DB,JOHN J BUSH 218-219 UNIT B 11CL,REEVES,JOHN J BUSH 218-219 UNIT B,08-053323-O,HOEFS T-K,01PDP,WCB,11073,8/1/2019,8/13/2019,H,31.11107505,-103.5620461,31.08141405,-103.5695605,31.09624455,-103.5658033,577
4238938043,DB,PREDATOR WEST U 18H,REEVES,PREDATOR WEST,08-054171-O,PHANTOM,01PDP,WCA,7271,1/1/2020,1/14/2020,H,31.28309605,-103.6316436,31.30300442,-103.6305362,31.29305023,-103.6310899,578
4238938064,DB,HOUSER STATE 36-37-3S 82H,REEVES,HOUSER STATE 36-37-3S,08-053042-O,WOLFBONE,01PDP,3RD BS,11019,6/1/2019,6/20/2019,H,31.23050108,-103.3818095,31.20029945,-103.3813208,31.21540026,-103.3815652,579
4238936979,DB,BECKER 6-30 UNIT B 2H,REEVES,BECKER 6-30 UNIT B,08-290213-G,PHANTOM,01PDP,WCA,9989,3/1/2020,3/18/2020,H,31.3709554,-103.4491806,31.39785478,-103.4431915,31.38440509,-103.4461861,580
4238936986,DB,TOYAH 4-9-6N 74H,REEVES,TOYAH 4-9-6N,,WOLFBONE,05PA,,10317,1/1/2200,,H,31.27356899,-103.4321606,31.30184602,-103.4316884,31.28770751,-103.4319245,581
4238937001,DB,GHOST STATE 45-46 UNIT B 66H,REEVES,GHOST STATE 45-46 UNIT B,,HOEFS T-K,05PA,,10196,1/1/2200,,H,31.28131169,-103.6873007,31.28235047,-103.7199818,31.28183108,-103.7036413,582
4238937005,DB,LIGON 730 4303H,REEVES,LIGON 730,08-052629-O,PHANTOM,01PDP,WCA,5853,10/1/2018,10/27/2018,H,31.35549694,-103.161372,31.37117653,-103.1573898,31.36333674,-103.1593809,583
4238937011,DB,PREWIT U 31H,REEVES,PREWIT,08-050253-O,PHANTOM,01PDP,WCA,4776,8/1/2018,7/11/2018,H,31.38620835,-103.4982056,31.39890967,-103.4944876,31.39255901,-103.4963466,584
4238937107,DB,COLE YOUNGER STATE 30-23 UNIT A 42H,REEVES,COLE YOUNGER STATE 30-23 UNIT A,08-051344-O,PHANTOM,01PDP,WCB,10908,2/1/2023,2/16/2023,H,31.34869932,-103.4955183,31.37828266,-103.4904362,31.36349099,-103.4929773,543
4238938152,DB,RISING SUN UNIT 3603H,REEVES,RISING SUN UNIT,08-051543-O,HOEFS T-K,01PDP,WCA,9522,5/1/2020,5/1/2020,H,31.10541699,-103.3818882,31.10726949,-103.4122973,31.10634324,-103.3970927,585
4238938153,DB,RISING SUN UNIT 3672H,REEVES,RISING SUN UNIT,,HOEFS T-K,05PA,WCA,10737,1/1/2200,,H,31.10813362,-103.3779936,31.10735559,-103.4123584,31.1077446,-103.395176,586
4238938175,DB,EASY JET 18 1H,REEVES,EASY JET 18,,PHANTOM,EXPIRED PERM,WCC,10353,1/1/2200,,H,31.34917272,-103.6653049,31.32089591,-103.6681173,31.33503431,-103.6667111,587
4238938182,DB,CURLY BILL STATE 25-26 UNIT 2H,REEVES,CURLY BILL STATE 25-26 UNIT,,PHANTOM,05PA,,7655,1/1/2200,,H,31.37638858,-103.4715535,31.35637722,-103.4789398,31.3663829,-103.4752467,402
4238938184,DB,CURLY BILL STATE 25-26 UNIT A 4H,REEVES,CURLY BILL STATE 25-26 UNIT A,08-053045-O,PHANTOM,01PDP,WCA,7608,11/1/2019,11/1/2019,H,31.37635518,-103.4713646,31.35593624,-103.4763318,31.36614571,-103.4738482,402
4238938192,DB,WHITE CROW UNIT 3102H,REEVES,WHITE CROW UNIT,08-050184-O,HOEFS T-K,01PDP,WCA,7849,1/1/2020,1/2/2020,H,31.03939631,-103.4779972,31.02603053,-103.4976756,31.03271342,-103.4878364,588
4238938213,DB,CORIANDER 2524-C3 31H,REEVES,CORIANDER 2524-C3,08-049553-O,PHANTOM,01PDP,WCB,9765,8/1/2019,8/16/2019,H,31.34373192,-103.0739936,31.31696804,-103.074295,31.33034998,-103.0741443,404
4238938225,DB,DOC HUDSON T 04H,REEVES,DOC HUDSON,08-052726-O,PHANTOM,01PDP,3RD BS,6402,8/1/2019,8/1/2019,H,31.23466947,-103.6056111,31.25219725,-103.606625,31.24343336,-103.606118,352
4238938306,DB,TASHA 17-20A 20H,REEVES,TASHA 17-20A,08-290616-G,PHANTOM,01PDP,WCC,10244,8/1/2019,8/10/2019,H,31.27815106,-103.664926,31.30623095,-103.664978,31.292191,-103.664952,589
4238938403,DB,PERCHERON 46-45 C 3BS,REEVES,PERCHERON 46-45 C,08-053573-O,HOEFS T-K,01PDP,3RD BS,9796,12/1/2019,12/31/2019,H,31.36226184,-103.2969734,31.38884448,-103.2925231,31.37555316,-103.2947482,590
4238938419,DB,HIGHLANDER B U 12H,REEVES,HIGHLANDER B,08-054219-O,PHANTOM,01PDP,WCA,8763,3/1/2020,3/16/2020,H,31.28697497,-103.6313388,31.26295829,-103.6318917,31.27496663,-103.6316153,591
4238938450,DB,BEANZ STATE UNIT 159-158W 1H,REEVES,BEANZ STATE UNIT 159-158W,08-053818-O,WOLFBONE,01PDP,WCA,9304,10/1/2019,10/19/2019,H,31.05765147,-103.6105328,31.08250964,-103.6038875,31.07008055,-103.6072101,592
4238910461,DB,BARBER W T 8H,REEVES,BARBER W T,08-176618-G,WOLFBONE,01PDP,WCA,2780,3/1/1967,8/3/2015,H,31.31693218,-103.145509,31.32558895,-103.1437569,31.32126056,-103.144633,593
4238937198,DB,VANGUARD 3 26H,REEVES,VANGUARD 3,08-043219-O,WOLFBONE,01PDP,WCA,5790,11/1/2018,11/7/2018,H,31.33014875,-103.3651495,31.34555089,-103.3606725,31.33784982,-103.362911,594
4238937206,DB,THE SPHINX 753H,REEVES,THE SPHINX,08-049497-O,WOLFBONE,01PDP,3RD BS,10652,3/1/2019,3/18/2019,H,31.39556722,-103.3959983,31.42417664,-103.3891564,31.40987193,-103.3925774,595
4238937214,DB,TUMBLER STATE G 1875H,REEVES,TUMBLER STATE G,08-053166-O,WOLFBONE,01PDP,WCB,8255,8/1/2019,8/19/2019,H,31.37614107,-103.3998575,31.35397549,-103.405182,31.36505828,-103.4025198,253
4238934243,DB,TYCOON A 2503H,REEVES,TYCOON A,08-045248-O,WOLFBONE,01PDP,WCA,5169,6/1/2015,8/25/2015,H,31.39862718,-103.4122638,31.3847225,-103.4154502,31.39167484,-103.413857,596
4238934280,DB,TYCOON D 706H,REEVES,TYCOON D,08-046257-O,WOLFBONE,01PDP,WCA,7718,11/1/2014,11/6/2014,H,31.38538313,-103.3782312,31.36466142,-103.3832259,31.37502228,-103.3807285,597
4238934283,DB,DUIKER STATE UNIT 14W 1H,REEVES,DUIKER STATE UNIT 14W,08-046340-O,WOLFBONE,01PDP,WCB,8072,1/1/2015,2/21/2015,H,31.15741833,-103.3024969,31.135303,-103.3032791,31.14636067,-103.302888,598
4238934438,DB,ARMSTRONG 149 1H,REEVES,ARMSTRONG 149,08-049599-O,WOLFBONE,02PDNP,WCA,4728,2/1/2015,3/10/2015,H,31.20257546,-103.5907345,31.18989789,-103.5938856,31.19623667,-103.59231,599
4238934462,DB,GIBSON 2H,REEVES,GIBSON,,PHANTOM,05PA,,4611,1/1/2200,,H,31.19954952,-103.4870422,31.18695499,-103.4858073,31.19325226,-103.4864248,600
4238934480,DB,SOAPY SMITH 36 1H,REEVES,SOAPY SMITH 36,08-047425-O,WOLFBONE,01PDP,WCA,3550,2/1/2016,2/15/2016,H,31.3734313,-103.6031126,31.37894785,-103.593665,31.37618958,-103.5983888,601
4238934496,DB,AFRICAN LION 1 1H,REEVES,AFRICAN LION 1,,WOLFBONE,05PA,,5617,1/1/2200,,H,31.18707557,-103.2845102,31.17167899,-103.2845075,31.17937728,-103.2845088,602
4238934643,DB,KNIGHT C H 5H,REEVES,KNIGHT C H,,PHANTOM,05PA,,4906,1/1/2200,,H,31.36817708,-103.4450669,31.35488939,-103.4474899,31.36153323,-103.4462784,449
4238935764,DB,OPPENHEIMER 188 12H,REEVES,OPPENHEIMER 188,08-046967-O,WOLFBONE,01PDP,WCA,5103,11/1/2017,11/19/2017,H,31.081584,-103.4584071,31.0677289,-103.4606461,31.07465645,-103.4595266,603
4238935771,DB,INDY 12 2H,REEVES,INDY 12,08-049524-O,WOLFBONE,01PDP,WCB,7590,12/1/2017,1/8/2018,H,31.28748725,-103.25482,31.26668639,-103.255323,31.27708682,-103.2550715,604
4238935801,DB,ICEMAN UNIT 1401H,REEVES,ICEMAN UNIT,08-049307-O,HOEFS T-K,01PDP,WCA,12853,9/1/2017,10/23/2017,H,31.37676815,-103.476386,31.41135427,-103.4685192,31.39406121,-103.4724526,605
4238935856,DB,IGUANA UNIT 6C 3H,REEVES,IGUANA UNIT 6C,08-049393-O,WOLFBONE,01PDP,WCB,8300,9/1/2017,10/17/2017,H,31.26766057,-103.1851722,31.24490856,-103.1851878,31.25628457,-103.18518,606
4238935858,DB,MARSHALL DILLON STATE 2-25  A 1H,REEVES,MARSHALL DILLON STATE 2-25  A,08-050018-O,WOLFBONE,01PDP,WCA,10771,11/1/2017,11/26/2017,H,31.30707529,-103.600491,31.27755105,-103.6004787,31.29231317,-103.6004848,607
4238935883,DB,CRISAN 3H,REEVES,CRISAN,08-048835-O,PHANTOM,01PDP,WCA,4695,9/1/2017,9/21/2017,H,31.20897218,-103.5436806,31.19634571,-103.5465892,31.20265894,-103.5451349,608
4238935947,DB,GRISSOM 31-42-3N 24H,REEVES,GRISSOM 31-42-3N,,WOLFBONE,05PA,,7813,1/1/2200,,H,31.08411244,-103.3657018,31.10539774,-103.362946,31.09475509,-103.3643239,609
4238935948,DB,GRISSOM 31-42-4N 23H,REEVES,GRISSOM 31-42-4N,,WOLFBONE,05PA,,7761,1/1/2200,,H,31.08410964,-103.3658296,31.10538381,-103.3658739,31.09474672,-103.3658517,610
4238935962,DB,BLACKSTONE WEST 2H,REEVES,BLACKSTONE WEST,08-049920-O,PHANTOM,01PDP,WCA,4803,11/1/2017,11/27/2017,H,31.27236115,-103.3694833,31.25920837,-103.3688305,31.26578476,-103.3691569,611
4238936024,DB,ROADRUNNER 7H,REEVES,ROADRUNNER,,PHANTOM,05PA,,10162,1/1/2200,,H,31.18634936,-103.4784317,31.21414002,-103.4806259,31.20024469,-103.4795288,612
4238936025,DB,FRIO STATE UNIT 221-222W 1H,REEVES,FRIO STATE UNIT 221-222W,08-049468-O,WOLFBONE,01PDP,WCA,9882,2/1/2018,3/5/2018,H,31.03944545,-103.5803761,31.06593946,-103.5737941,31.05269245,-103.5770851,613
4238934668,DB,BENTZ 312 3H,REEVES,BENTZ 312,,PHANTOM,05PA,,4793,1/1/2200,,H,31.03983719,-103.5106713,31.02699462,-103.5139085,31.0334159,-103.5122899,614
4238934670,DB,TYCOON D 704H,REEVES,TYCOON D,08-046257-O,WOLFBONE,01PDP,WCA,8148,4/1/2015,4/28/2015,H,31.38597204,-103.3732338,31.36411425,-103.3786007,31.37504315,-103.3759173,615
4238934711,DB,PEREGRINE `27` 27H,REEVES,PEREGRINE `27`,,WOLFBONE,05PA,,5012,1/1/2200,,H,31.36947222,-103.4269855,31.38303021,-103.424391,31.37625122,-103.4256883,616
4238934737,DB,BIG CHIEF 4602H,REEVES,BIG CHIEF,08-044043-O,HOEFS T-K,01PDP,WCA,7653,6/1/2015,6/13/2015,H,31.05286508,-103.4213169,31.03946193,-103.4401513,31.0461635,-103.4307341,617
4238934764,DB,WALKING O C3-28 4H,REEVES,WALKING O C3-28,08-046679-O,PHANTOM,01PDP,WCA,4732,6/1/2015,6/13/2015,H,31.33966847,-103.1295031,31.35218184,-103.1255053,31.34592515,-103.1275042,618
4238934771,DB,ANNA KATHERINE 23 15H,REEVES,ANNA KATHERINE 23,08-042894-O,WOLFBONE,01PDP,WCA,5135,8/1/2015,8/23/2015,H,31.31664061,-103.337258,31.30291693,-103.3409173,31.30977877,-103.3390877,619
4238934796,DB,GIPPER STATE EAST 2504H,REEVES,GIPPER STATE EAST,08-045381-O,WOLFBONE,01PDP,WCA,7209,8/1/2015,10/20/2015,H,31.30260193,-103.4252799,31.32207028,-103.4213263,31.31233611,-103.4233031,620
4238934857,DB,JACKAL STATE 28 12H,REEVES,JACKAL STATE 28,08-054287-O,PHANTOM,01PDP,WCA,4908,9/1/2015,8/17/2015,H,31.24351473,-103.3366194,31.23008466,-103.3357056,31.2367997,-103.3361625,621
4238934872,DB,LIGON STATE UNIT 7-22 1H,REEVES,LIGON STATE UNIT 7-22,08-047267-O,PHANTOM,01PDP,WCA,4889,9/1/2015,9/22/2015,H,31.32627588,-103.1383662,31.33945972,-103.1355602,31.3328678,-103.1369632,622
4238934931,DB,AMERICAN PHAROAH 1H,REEVES,AMERICAN PHAROAH,08-287609-G,PHANTOM,01PDP,WCB,8376,12/1/2015,12/12/2015,H,31.34936556,-103.6847027,31.32640585,-103.6846487,31.3378857,-103.6846757,623
4238936292,DB,REV GF STATE T7-50-44 5H,REEVES,REV GF STATE T7-50-44,,PHANTOM,05PA,WCA,10960,1/1/2200,,H,31.20153533,-103.3429717,31.17149251,-103.3429558,31.18651392,-103.3429637,624
4238936305,DB,LUJAN STATE 1803H,REEVES,LUJAN STATE,08-047395-O,WOLFBONE,01PDP,WCA,6706,3/1/2018,2/17/2018,H,31.18698055,-103.6391411,31.18648878,-103.6176604,31.18673466,-103.6284007,625
4238936308,DB,BLACK COBRA 1-2 UNIT B 66H,REEVES,BLACK COBRA 1-2 UNIT B,08-050993-O,HOEFS T-K,01PDP,WCB,6834,7/1/2018,7/27/2018,H,31.26127173,-103.6090238,31.26172982,-103.6309321,31.26150078,-103.6199779,626
4238936312,DB,PREWIT U 40H,REEVES,PREWIT,08-050253-O,PHANTOM,01PDP,WCA,4789,8/1/2018,3/30/2018,H,31.38540828,-103.4935388,31.39843139,-103.49161,31.39191983,-103.4925744,490
4238936345,DB,REEVES TXL FEE T7-50-21 3H,REEVES,REEVES TXL FEE T7-50-21,08-044932-O,WOLFBONE,01PDP,WCA,4962,9/1/2018,9/20/2018,H,31.24784106,-103.337823,31.24996316,-103.3221074,31.24890211,-103.3299652,627
4238934952,DB,BUZZARD STATE `21` UNIT 17H,REEVES,BUZZARD STATE `21` UNIT,08-045131-O,WOLFBONE,01PDP,WCA,8268,6/1/2016,6/18/2016,H,31.36809732,-103.4112489,31.34557775,-103.4142218,31.35683754,-103.4127353,628
4238935015,DB,MANHATTAN 183 WEST 1H,REEVES,MANHATTAN 183 WEST,08-048830-O,WOLFBONE,01PDP,WCB,7543,2/1/2017,3/8/2017,H,31.08240957,-103.3821662,31.06176318,-103.3808829,31.07208637,-103.3815245,629
4238935139,DB,GAZELLE 23 16H,REEVES,GAZELLE 23,,WOLFBONE,05PA,,5488,1/1/2200,,H,31.25943668,-103.2907932,31.24444276,-103.2893933,31.25193972,-103.2900933,630
4238935150,DB,WAHA P905H,REEVES,WAHA,08-047318-O,PHANTOM,01PDP,WCA,8046,7/1/2016,7/24/2016,H,31.28066665,-103.2107611,31.28070469,-103.23657,31.28068567,-103.2236655,631
4238935230,DB,TYCOON D 702H,REEVES,TYCOON D,,WOLFBONE,05PA,,8389,1/1/2200,,H,31.38568036,-103.3685254,31.36330319,-103.3747284,31.37449178,-103.3716269,491
4238935241,DB,CALAMITY JANE 2105H,REEVES,CALAMITY JANE,08-045695-O,WOLFBONE,01PDP,WCA,8437,12/1/2017,1/7/2018,H,31.34012055,-103.3316498,31.31752049,-103.3373861,31.32882052,-103.334518,632
4238936430,DB,PARKER C U 03H,REEVES,PARKER C,08-049679-O,PHANTOM,03PA,,9996,1/1/2200,11/22/2017,H,31.33250505,-103.6222197,31.33267944,-103.622655,31.33259224,-103.6224374,633
4238936439,DB,THE SPHINX 752H,REEVES,THE SPHINX,08-049497-O,WOLFBONE,01PDP,2ND BS,11667,10/1/2018,10/19/2018,H,31.39504874,-103.3943217,31.42679318,-103.3897732,31.41092096,-103.3920474,634
4238936503,DB,ICEMAN UNIT 1452H,REEVES,ICEMAN UNIT,08-049307-O,HOEFS T-K,01PDP,3RD BS,12801,8/1/2018,8/14/2018,H,31.37782601,-103.4816963,31.41209604,-103.4728647,31.39496102,-103.4772805,635
4238936612,DB,ROSE DUNN 14-13 UNIT A 4H,REEVES,ROSE DUNN 14-13 UNIT A,08-050798-O,WOLFBONE,02PDNP,WCA,8113,4/1/2020,4/1/2020,H,31.28513685,-103.6040688,31.26292133,-103.6052298,31.27402909,-103.6046493,636
4238936616,DB,DUNN ROSE 14-23 UNIT B 12H,REEVES,DUNN ROSE 14-23 UNIT B,,WOLFBONE,05PA,,7608,1/1/2200,,H,31.28538404,-103.6040688,31.30620039,-103.6026279,31.29579222,-103.6033484,87
4238936649,DB,SMARTY JONES 26 1H,REEVES,SMARTY JONES 26,08-291062-G,PHANTOM,01PDP,WCA,4988,3/1/2018,2/28/2018,H,31.35864472,-103.6037498,31.37207635,-103.6007537,31.36536054,-103.6022517,258
4238930501,DB,MEEKER `45` 1,REEVES,MEEKER `45`,08-129846-G,WORSHAM NORTH,01PDP,,,12/1/1978,12/22/1988,V,31.38592625,-103.2925553,,,31.38592625,-103.2925553,637
4238933411,DB,GIPPER STATE WEST 2404H,REEVES,GIPPER STATE WEST,08-043845-O,WOLFBONE,01PDP,WCA,4755,12/1/2012,3/19/2013,H,31.32344689,-103.4344425,31.31071538,-103.4377162,31.31708114,-103.4360794,638
4238933603,DB,RUSSELL 5H,REEVES,RUSSELL,08-053328-O,PHANTOM,01PDP,WCB,4284,6/1/2013,5/31/2013,H,31.16240559,-103.5316084,31.15079999,-103.5336889,31.15660279,-103.5326486,639
4238933616,DB,HOEFS RANCH STATE 1-66 1 H,REEVES,HOEFS RANCH STATE 1-66,08-045873-O,HOEFS T-K,01PDP,WCA,4761,4/1/2013,9/22/2014,H,30.99451973,-103.4195639,30.98147015,-103.4195793,30.98799494,-103.4195716,640
4238933841,DB,MAJESTIC STATE 12 4H,REEVES,MAJESTIC STATE 12,,PHANTOM,05PA,,4765,1/1/2200,,H,31.28636338,-103.3747369,31.2733026,-103.3747647,31.27983299,-103.3747508,641
4238933904,DB,BABOON 5 2H,REEVES,BABOON 5,08-044287-O,WOLFBONE,01PDP,WCA,5008,10/1/2013,10/2/2013,H,31.17226821,-103.238284,31.18599545,-103.23832,31.17913183,-103.238302,303
4238933929,DB,NOBLE 1H,REEVES,NOBLE,08-045888-O,PHANTOM,01PDP,WCB,4623,2/1/2014,2/14/2014,H,31.18934866,-103.5156441,31.17694529,-103.5186734,31.18314698,-103.5171588,642
4238933942,DB,GOLDFINGER 1H,REEVES,GOLDFINGER,08-045917-O,HOEFS T-K,01PDP,WCA,4623,5/1/2014,6/15/2014,H,31.00676358,-103.4926292,30.99437064,-103.4957157,31.00056711,-103.4941724,643
4238934010,DB,BALMORHEA RANCH 41 3H,REEVES,BALMORHEA RANCH 41,08-040661-O,WOLFBONE,01PDP,WCA,4558,4/1/2014,4/14/2014,H,31.32087582,-103.5040709,31.30861117,-103.5068655,31.31474349,-103.5054682,644
4238934049,DB,BIG CHIEF 7519H,REEVES,BIG CHIEF,08-044043-O,HOEFS T-K,01PDP,WCA,6011,6/1/2014,11/23/2014,H,31.05412421,-103.4246314,31.04368178,-103.4395073,31.04890299,-103.4320694,645
4238934091,DB,ANNA KATHERINE 23 6H,REEVES,ANNA KATHERINE 23,08-042894-O,WOLFBONE,01PDP,WCA,5250,8/1/2014,8/13/2014,H,31.31715997,-103.3421165,31.30292982,-103.344625,31.31004489,-103.3433707,646
4238934095,DB,ROASTED GOAT 1014H,REEVES,ROASTED GOAT,,HOEFS T-K,05PA,,4819,1/1/2200,,H,31.02369545,-103.3456184,31.01048767,-103.3455267,31.01709156,-103.3455726,647
4238934109,DB,WORSHAM 6-15 4H,REEVES,WORSHAM 6-15,08-042008-O,TWO GEORGES,01PDP,3RD BS,5710,6/1/2014,5/28/2014,H,31.40077457,-103.3213732,31.4159727,-103.3169896,31.40837363,-103.3191814,648
4238934118,DB,RED WILLOW 8505H,REEVES,RED WILLOW,08-045650-O,HOEFS T-K,01PDP,WCA,5297,5/1/2014,10/7/2014,H,31.06741538,-103.4147616,31.08188245,-103.4133443,31.07464892,-103.4140529,649
4238934140,DB,BIG CHIEF 7504H,REEVES,BIG CHIEF,08-044043-O,HOEFS T-K,01PDP,WCA,8006,4/1/2014,11/5/2014,H,31.06715976,-103.4308731,31.05291974,-103.4503665,31.06003975,-103.4406198,650
4238934146,DB,NARROWS 6-21 2H,REEVES,NARROWS 6-21,08-041098-O,PHANTOM,01PDP,WCB,4965,7/1/2014,7/11/2014,H,31.4116643,-103.2657232,31.42510326,-103.2632143,31.41838378,-103.2644688,651
4238934198,DB,BALMORHEA RANCH 49 1H,REEVES,BALMORHEA RANCH 49,08-046601-O,PHANTOM,01PDP,WCB,4717,4/1/2015,4/18/2015,H,31.31867557,-103.5381638,31.33138171,-103.5353681,31.32502864,-103.536766,652
4238934249,DB,TYCOON A 2502H,REEVES,TYCOON A,08-045248-O,WOLFBONE,01PDP,WCA,5243,1/1/2015,1/14/2015,H,31.39781332,-103.407496,31.38371905,-103.4107879,31.39076618,-103.4091419,653
4238934266,DB,LOWE 4-9 1H,REEVES,LOWE 4-9,08-046401-O,HOEFS T-K,01PDP,WCA,7954,11/1/2014,4/15/2015,H,31.0623025,-103.326787,31.04068478,-103.3234815,31.05149364,-103.3251343,654
4238934287,DB,LEMUR UNIT `24B` 3H,REEVES,LEMUR UNIT `24B`,08-047030-O,WOLFBONE,01PDP,WCA,5690,5/1/2015,6/4/2015,H,31.19973665,-103.2555041,31.21532942,-103.2551512,31.20753303,-103.2553277,655
4238934304,DB,BIG CHIEF 4613H,REEVES,BIG CHIEF,08-044043-O,HOEFS T-K,01PDP,WCA,6596,3/1/2015,3/15/2015,H,31.04428855,-103.4163229,31.03249146,-103.4323136,31.03839,-103.4243183,656
4238934310,DB,BIG CHIEF 7302H,REEVES,BIG CHIEF,08-044043-O,HOEFS T-K,01PDP,WCA,7190,9/1/2015,12/1/2015,H,31.06692347,-103.4552377,31.05397581,-103.4725861,31.06044964,-103.4639119,657
4238934337,DB,NEW MEXICO 27-51-8 1H,REEVES,NEW MEXICO 27-51-8,08-045975-O,HOEFS T-K,01PDP,WCA,6811,9/1/2014,1/2/2015,H,31.12646279,-103.4079497,31.11302559,-103.4230891,31.11974419,-103.4155194,658
4238934351,DB,BLACK BEAR STATE 11 SOUTHWEST 2H,REEVES,BLACK BEAR STATE 11 SOUTHWEST,08-047067-O,WOLFBONE,01PDP,WCB,7627,8/1/2015,8/24/2015,H,31.15825444,-103.2967245,31.15816608,-103.3211548,31.15821026,-103.3089397,659
4238934382,DB,LAYDEN 2H,REEVES,LAYDEN,08-293771-G,PHANTOM,01PDP,WCA,5727,10/1/2016,10/21/2016,H,31.39993812,-103.4460527,31.41520998,-103.441797,31.40757405,-103.4439249,474
4238934411,DB,TRIGGER 40 WEST 6H,REEVES,TRIGGER 40 WEST,08-049108-O,WOLFBONE,01PDP,WCA,4726,5/1/2017,5/24/2017,H,31.36249391,-103.5462615,31.34976917,-103.5491115,31.35613154,-103.5476865,660
4238934425,DB,OPPENHEIMER 188 2H,REEVES,OPPENHEIMER 188,08-046967-O,WOLFBONE,01PDP,WCA,4844,11/1/2015,12/1/2015,H,31.08161736,-103.4508957,31.06834006,-103.4509236,31.07497871,-103.4509097,661
4238934439,DB,ARMSTRONG STATE 4 1H,REEVES,ARMSTRONG STATE 4,08-046543-O,HOEFS T-K,01PDP,WCA,5445,12/1/2014,12/18/2014,H,31.18713156,-103.2330198,31.17227104,-103.234631,31.1797013,-103.2338254,662
4238934452,DB,SHELBY STATE 1H,REEVES,SHELBY STATE,08-048633-O,PHANTOM,01PDP,WCA,5396,12/1/2015,1/9/2016,H,31.21329831,-103.4871344,31.2277617,-103.4835148,31.22053001,-103.4853246,663
4238934455,DB,BLUE CREST 3H,REEVES,BLUE CREST,08-046676-O,PHANTOM,01PDP,WCA,4869,12/1/2014,12/25/2014,H,31.18107868,-103.5449631,31.19394685,-103.5408197,31.18751277,-103.5428914,664
4238934458,DB,KNIGHT C H 2H,REEVES,KNIGHT C H,08-045862-O,PHANTOM,01PDP,WCA,4800,1/1/2015,2/4/2015,H,31.36838407,-103.4469799,31.35547106,-103.4499386,31.36192756,-103.4484593,665
4238934461,DB,FAUDREE 1H,REEVES,FAUDREE,,PHANTOM,05PA,,5026,1/1/2200,,H,31.19954952,-103.4874262,31.213285,-103.4886662,31.20641726,-103.4880462,666
4238934465,DB,ROADRUNNER 4H,REEVES,ROADRUNNER,08-048996-O,PHANTOM,01PDP,WCA,5286,11/1/2015,11/16/2015,H,31.19948977,-103.4792713,31.21397894,-103.4791648,31.20673435,-103.4792181,667
4238934468,DB,GRANADA 11 5H,REEVES,GRANADA 11,08-043507-O,WOLFBONE,01PDP,WCA,4885,3/1/2015,3/23/2015,H,31.32294298,-103.3955318,31.33617907,-103.3931577,31.32956103,-103.3943447,668
4238934497,DB,AFRICAN LION 1 2H,REEVES,AFRICAN LION 1,,WOLFBONE,05PA,,5617,1/1/2200,,H,31.18710343,-103.2759294,31.17170684,-103.2759322,31.17940513,-103.2759308,669
4238934516,DB,TESLA 140 SOUTHEAST 2H,REEVES,TESLA 140 SOUTHEAST,,WOLFBONE,05PA,,7887,1/1/2200,,H,31.02634254,-103.3471156,31.02687054,-103.3218926,31.02660654,-103.3345041,670
4238934517,DB,TESLA 140 NORTHEAST 1H,REEVES,TESLA 140 NORTHEAST,,WOLFBONE,05PA,,7902,1/1/2200,,H,31.03817547,-103.3472266,31.03839788,-103.3219481,31.03828668,-103.3345874,671
4238934558,DB,LONE RANGER STATE 192 UNIT A 4H,REEVES,LONE RANGER STATE 192 UNIT A,,WOLFBONE,05PA,,4968,1/1/2200,,H,31.25534299,-103.5513259,31.24207037,-103.554889,31.24870668,-103.5531074,672
4238932145,DB,EVANS N T 10H,REEVES,EVANS N T,08-210257-G,WOLFBONE,01PDP,WCA,3098,9/1/1998,6/6/2015,H,31.36873676,-103.2768032,31.36040636,-103.2787395,31.36457156,-103.2777714,673
4238932152,DB,HODGE J HOWARD `B` 5U,REEVES,HODGE J HOWARD `B`,08-203638-G,WAHA,01PDP,WCA,3000,12/1/1998,11/26/2003,H,31.3012182,-103.0967819,31.29333765,-103.0955561,31.29727792,-103.096169,674
4238932906,DB,MONROE 39 2H,REEVES,MONROE 39,,WOLFBONE,03PA,WCA,4998,1/1/2200,11/1/2011,H,31.32664092,-103.4761187,31.31330012,-103.4797648,31.31997052,-103.4779417,675
4238932999,DB,CWEI-CHK 107-13 2H,REEVES,CWEI-CHK 107-13,08-042048-O,WOLFBONE,03PA,2ND BS,4306,1/1/2200,1/1/2019,H,31.12657752,-103.6474356,31.12922719,-103.6608731,31.12790235,-103.6541544,676
