ChosenID,heel_lat,heel_lon,toe_lat,toe_lon,cluster
4231742919,32.201128502,-101.706821833,32.227158666,-101.714461389,1323
4231743165,32.251316065,-101.840954148,32.223959594,-101.8335091,1313
4231742814,32.291956688,-101.723121487,32.251410438,-101.71207969,1324
4231743070,32.260342452,-101.69499623,32.234099121,-101.687973578,1325
4231742899,32.378104146,-101.818672866,32.404215697,-101.825665087,1320
4231743444,32.097300451,-101.836094726,32.123176544,-101.843781731,1291
4231743283,32.465320241,-101.755093649,32.424620919,-101.7441209,1234
4231742636,32.142484095,-101.785251107,32.116087824,-101.778160585,1278
4231743403,32.473429575,-101.699144542,32.507155722,-101.708259763,1326
4231742989,32.380678061,-101.808737888,32.407476081,-101.816014337,1237
4231742603,32.351305299,-101.745730647,32.384359638,-101.754532318,1327
4231743178,32.254530671,-101.916022885,32.278489016,-101.92240093,1319
4231743434,32.255039114,-101.830946059,32.282675126,-101.838291488,1328
4231743481,32.301332446,-101.879620948,32.275577021,-101.87206159,1329
4231742817,32.292934838,-101.720145809,32.253792374,-101.709615108,1330
4231743170,32.252620839,-101.835099058,32.225402781,-101.826478934,1313
4231743514,32.322898671,-101.732110743,32.349937001,-101.739359858,1331
4231742626,32.285711116,-101.757605139,32.257755653,-101.750272055,1322
4231741998,32.373281403,-101.841539001,32.40003411,-101.849013842,1220
4231742955,32.375977241,-101.825492678,32.402255009,-101.832617054,1320
4231743452,32.255526259,-101.827957518,32.282498861,-101.835338454,1328
4231743494,32.232114418,-102.048619325,32.205764733,-102.041502335,1332
4231742482,32.270740789,-101.766451831,32.240861743,-101.758531674,1321
4231743168,32.251340357,-101.836594617,32.224800676,-101.829399895,1313
4231742990,32.380522605,-101.807046221,32.408414963,-101.814564684,1237
4231742476,32.270191715,-101.76340373,32.241364431,-101.755725636,1321
4231743145,32.325394147,-101.711139959,32.284466936,-101.699593262,1333
4231743196,32.307261614,-101.986801759,32.28069227,-101.979576041,1315
4231742694,32.237305321,-102.050941118,32.26055199,-102.057453384,1217
4231742458,32.267953009,-101.773081402,32.239233719,-101.765457122,1321
4231742823,32.29359696,-101.717030137,32.25254919,-101.706383853,1330
4231743299,32.267979731,-101.910737715,32.294128353,-101.918706067,1334
4231742453,32.111639615,-101.807705634,32.137254855,-101.815297853,1253
4231742724,32.2927876,-101.752653969,32.259154155,-101.743638255,1335
4231742720,32.291816631,-101.754042102,32.258855312,-101.745210018,1335
4231743199,32.307910307,-101.989980214,32.280208743,-101.982192608,1315
4231742346,32.316013709,-101.827280268,32.287373825,-101.819227441,1189
4231742992,32.381393721,-101.804948498,32.407410053,-101.812077504,1237
4231742831,32.46776676,-101.942547079,32.44999498,-101.937752495,1336
4231742692,32.236184162,-102.049882413,32.262214432,-102.056925854,1217
4231742623,32.285929065,-101.758357764,32.257571973,-101.750765414,1322
4231743293,32.267502113,-101.916594915,32.292892206,-101.924390491,1334
4231743194,32.475120551,-101.722606053,32.500427954,-101.729531514,1337
4231743530,32.107343168,-102.19563475,32.080503425,-102.188427944,1318
4231743385,32.257741374,-101.813320831,32.23013131,-101.806183151,1338
4231742494,32.269210932,-101.767676502,32.241011219,-101.76014515,1321
4231742965,32.377280943,-101.822859894,32.404095845,-101.830138048,1320
4231742467,32.269037497,-101.768964943,32.240501316,-101.761424973,1321
4231743528,32.108296638,-102.192938488,32.081382498,-102.183878337,1318
4231742451,32.111333098,-101.810050359,32.136818885,-101.817788261,1253
4231742722,32.292652337,-101.75375431,32.2589493,-101.744683155,1335
4231743438,32.254209794,-101.833323011,32.282158204,-101.840953256,1328
4231743487,32.233954903,-102.047018425,32.206390717,-102.039022536,1332
4231741521,32.465416231,-101.827853077,32.43775925,-101.820428825,1285
4231743069,32.259282008,-101.695561893,32.233914967,-101.688857139,1325
4231743235,32.126156777,-101.856301247,32.085792494,-101.84441762,1339
4231743151,32.325239832,-101.712246364,32.28424409,-101.700610114,1333
4231742604,32.351073428,-101.745647517,32.384383878,-101.754581697,1327
4222741145,32.516107433,-101.662864186,32.490254641,-101.655957441,185
4231742816,32.292359342,-101.722465268,32.251261663,-101.711439359,1324
4231742473,32.270074102,-101.761817839,32.24210777,-101.754348165,1321
4231743516,32.322226677,-101.733062692,32.348381676,-101.740812837,1331
4231742975,32.377572115,-101.81995413,32.40490203,-101.827406718,1320
4231742629,32.285640663,-101.755988694,32.258456973,-101.74878481,1322
4231743490,32.233291085,-102.04768892,32.206010822,-102.040216639,1332
4231743203,32.307715281,-101.992931932,32.279653602,-101.984407912,1315
4231743197,32.307060823,-101.988586824,32.280432154,-101.980879903,1315
4231742686,32.23763677,-102.044896505,32.263371991,-102.051861605,1217
4231742659,32.361123099,-101.864485935,32.3799759,-101.869786075,1270
4231742922,32.202113408,-101.702872056,32.228495672,-101.710742879,1323
4231743102,32.108022792,-101.755825206,32.133825899,-101.763198909,1340
4231742481,32.269330509,-101.76468288,32.2411412,-101.757165333,1321
4231743515,32.322615347,-101.732393805,32.348595366,-101.739661397,1331
4231742868,32.469296908,-101.946300542,32.449349835,-101.940336994,1336
4231742730,32.292886672,-101.749636096,32.259846592,-101.740305972,1335
4231743215,32.220173816,-101.706094008,32.201397811,-101.700536186,1341
4231743488,32.233275354,-102.045598032,32.206945635,-102.037948826,1332
4231742270,32.316451578,-101.828761513,32.287040488,-101.82091279,1189
4231742953,32.37724938,-101.827344491,32.403760007,-101.834674068,1320
4231742308,32.315834832,-101.825701243,32.287814409,-101.818000595,1189
4231743402,32.473069085,-101.697186945,32.507711686,-101.706813668,1326
4231743465,32.324138488,-101.730059691,32.350452704,-101.737341256,1342
4231742295,32.320613911,-101.824008198,32.288398127,-101.815397584,1343
4231742929,32.281529171,-101.701178702,32.262547661,-101.6953854,1344
4231742471,32.270635834,-101.760512136,32.242039056,-101.752885735,1321
4231742983,32.379945858,-101.809930258,32.407658301,-101.817579526,1237
4231742459,32.267439987,-101.77292528,32.23925285,-101.765380643,1321
4231743298,32.26753152,-101.91200935,32.293838202,-101.920059595,1334
4231743167,32.252115458,-101.838437789,32.224599227,-101.830853125,1313
4231742815,32.291599874,-101.722453776,32.251253222,-101.711474983,1324
4222741144,32.515359025,-101.661677578,32.489627747,-101.654582591,185
4231742805,32.290583892,-101.728418407,32.250301311,-101.717481889,1324
4231741997,32.373112808,-101.840140878,32.400444322,-101.847723338,1220
4231743207,32.305151122,-101.991268742,32.279664779,-101.984340923,1315
4231742717,32.292545912,-101.755801469,32.258555013,-101.746799031,1335
4231743395,32.255747237,-101.818220916,32.229043829,-101.810806865,1201
4231742711,32.313693124,-101.832680126,32.286088765,-101.825301901,1189
4231742332,32.321374126,-101.819719415,32.289272837,-101.811400652,1345
4231742821,32.292749566,-101.718648889,32.252172595,-101.707606591,1330
4231743531,32.10766067,-102.197045709,32.080220327,-102.189826121,1318
4231743288,32.464612082,-101.758558672,32.423859101,-101.747504687,1234
4231742986,32.381586986,-101.810528342,32.407664101,-101.817491547,1237
4231743495,32.231979246,-102.049997027,32.205525715,-102.042575428,1332
4231743217,32.220659844,-101.7019966,32.202234382,-101.696471211,1341
4231743384,32.257766905,-101.814359178,32.230054174,-101.806585626,1338
4231742910,32.378011468,-101.814020847,32.406004577,-101.8215984,1320
4231742475,32.270653136,-101.76202391,32.241850847,-101.754325839,1321
4231742622,32.285417198,-101.759370053,32.257377902,-101.751866684,1322
4231742807,32.290968808,-101.727268217,32.250238323,-101.715916847,1324
4231743486,32.234694331,-102.045570561,32.207517067,-102.038239519,1332
4231743251,32.380445528,-101.813379447,32.406111039,-101.820300495,1320
4231743067,32.469278138,-101.944730544,32.449372371,-101.939390028,1336
4231743439,32.252393343,-101.914556957,32.278681745,-101.921742962,1319
4231742644,32.161214126,-101.898873708,32.142489392,-101.893147311,1346
4231743083,32.110613516,-101.746315633,32.135905703,-101.753862748,1347
4231742904,32.37957072,-101.81756055,32.405427859,-101.824575917,1320
4231743180,32.469219321,-101.744368097,32.44257379,-101.737046823,1229
4231742350,32.316410783,-101.827393724,32.287380573,-101.819432452,1189
4231743406,32.474105455,-101.691749118,32.508771573,-101.702169279,1348
4231742654,32.326572472,-101.706584396,32.285551567,-101.6950703,1349
4231742794,32.112424351,-101.791235083,32.092016753,-101.785136402,1350
4231742513,32.113919967,-101.79694642,32.139782084,-101.804734625,1253
4231743389,32.256017579,-101.819677395,32.228753297,-101.812363453,1201
4231742519,32.303897949,-101.709979489,32.283268887,-101.704299245,1232
4231740540,32.124887669,-101.996124573,32.097056995,-101.988831791,1243
4231740835,32.146775441,-101.70157557,32.119787404,-101.694686394,1351
4231741054,32.23693895,-101.731337047,32.210995767,-101.723804743,1303
4231741235,32.326998422,-101.983721525,32.353924922,-101.990744766,1202
4231741298,32.237395357,-101.731783473,32.210983215,-101.724013318,1303
4231741908,32.170622983,-101.811088345,32.203922474,-101.820003626,1259
4231742023,32.231285653,-101.998169681,32.259088214,-102.005506224,1221
4231742025,32.231396976,-102.000553894,32.256979125,-102.007582313,1221
4231742035,32.190851353,-101.708454528,32.172280369,-101.70291542,1352
4231742146,32.112515165,-101.790028418,32.092676708,-101.784005736,1350
4231742181,32.396860967,-101.721840084,32.371043691,-101.714855666,1224
4231742226,32.24859174,-101.714765858,32.222240983,-101.707576313,1299
4231742242,32.302718107,-102.005421385,32.276314415,-101.998471053,1264
4231742495,32.268319156,-101.767445556,32.240398856,-101.759996767,1321
4231742503,32.303280328,-101.712844876,32.282733789,-101.707244946,1232
4231742538,32.152715891,-101.773270487,32.133325522,-101.768175399,1276
4231742579,32.111358832,-102.021978625,32.090601223,-102.01637268,1187
4231742602,32.35131435,-101.74346572,32.384895354,-101.752500287,1353
4231742818,32.292456663,-101.719533448,32.253618087,-101.708991545,1330
4231743008,32.147504724,-101.783147743,32.173162734,-101.790026651,1312
4231743049,32.097405062,-101.777382341,32.122841321,-101.784111616,1314
4231742833,32.1607464,-101.868691595,32.129336773,-101.860587151,1354
4231743103,32.108654237,-101.753413188,32.134292295,-101.761025189,1355
4231743386,32.257232129,-101.812851969,32.230244492,-101.805564898,1338
4231743454,32.255538646,-101.829380857,32.283004737,-101.836933822,1328
4231743483,32.235010704,-102.044571096,32.206810344,-102.036897509,1332
4231743463,32.323846674,-101.728183206,32.350085597,-101.735391414,1342
4231742624,32.286220581,-101.757981238,32.25791677,-101.750303192,1322
4231742289,32.31669349,-101.820189363,32.288991077,-101.812635764,1189
4231742999,32.280834236,-102.05191494,32.320923878,-102.063936581,1356
4231742291,32.317115959,-101.821626427,32.288753369,-101.813855366,1189
4231742925,32.280715638,-101.703159925,32.262120401,-101.697533065,1357
4231743520,32.321207193,-101.73709546,32.348902827,-101.744598802,1331
4231742470,32.271390759,-101.760713908,32.242047007,-101.752938101,1321
4231742808,32.291156081,-101.727176816,32.2502505,-101.715921934,1324
4231743459,32.324174909,-101.7243175,32.351543027,-101.731854289,1342
4231742535,32.469399775,-101.939714922,32.450527774,-101.934661719,1358
4231742825,32.293589494,-101.715745433,32.252772154,-101.704958731,1330
4231740388,32.134504665,-101.948743193,32.108685931,-101.940944249,1283
4231740443,32.37285071,-101.838522169,32.345140905,-101.830889462,1184
4231740686,32.358627145,-101.875147493,32.378125632,-101.880753845,1188
4231740770,32.375038869,-101.936209506,32.394359932,-101.941405351,1190
4231741091,32.317245543,-101.816605705,32.29009513,-101.809144401,1198
4231741259,32.252881362,-101.832449083,32.22607044,-101.824316118,1290
4231741260,32.253970306,-101.83161016,32.226319704,-101.823376862,1290
4231741410,32.494479684,-102.139206607,32.519850895,-102.145384752,1204
4231741425,32.098908112,-101.974302215,32.073660667,-101.967584289,1205
4231741505,32.374306892,-101.829642181,32.347090652,-101.822283527,1184
4231741751,32.256711416,-101.822774864,32.284285438,-101.830923721,1211
4231741763,32.326797326,-101.783252447,32.353603673,-101.790517563,1212
4231741768,32.326950546,-101.788287375,32.352177362,-101.794627493,1212
4231741929,32.265298047,-101.788522745,32.235800446,-101.780672509,1193
4231741932,32.264966602,-101.789855678,32.235490549,-101.782109746,1193
4231742009,32.373651177,-101.836722711,32.401537048,-101.844515713,1220
4231742057,32.229944395,-101.713855121,32.255887761,-101.721722301,1359
4231742123,32.296103202,-101.776030919,32.324123686,-101.783637404,1225
4231742190,32.255563069,-101.824373157,32.227896371,-101.815876306,1201
4231742217,32.249333635,-101.70959624,32.223362169,-101.702600713,1299
4231742239,32.302941803,-102.004196411,32.276603023,-101.997176918,1264
4231742375,32.237459134,-101.732659704,32.210785762,-101.724831562,1303
4231742557,32.308956872,-101.988233599,32.33715918,-101.995336009,1233
4231742573,32.308870199,-101.992261742,32.336265848,-101.99916663,1233
4231742630,32.286213851,-101.756244179,32.258058266,-101.748579426,1322
4231742689,32.236244757,-102.047204631,32.262256437,-102.054226973,1217
4231742718,32.292057574,-101.75585375,32.258597488,-101.746725189,1335
4231742721,32.292574429,-101.754211122,32.258886562,-101.745147577,1335
4231742775,32.470677595,-101.796440956,32.444651624,-101.789412948,1227
4231742835,32.159671596,-101.872780324,32.128545377,-101.864706401,1354
4231742874,32.146593645,-101.779591707,32.174017288,-101.786756649,1226
4231743005,32.147307604,-101.783647009,32.171729865,-101.790035834,1312
4231743408,32.126725763,-101.852893106,32.101532707,-101.845511715,1297
4231743450,32.25565167,-101.829428951,32.282978235,-101.837037036,1328
4231743461,32.323858002,-101.726463591,32.351152935,-101.733972673,1342
4231743056,32.094229178,-101.781874055,32.120468646,-101.788886353,1314
4231743047,32.094859417,-101.77789825,32.122457848,-101.785015074,1314
4231743169,32.253203015,-101.835388972,32.22513585,-101.827838371,1313
4231743205,32.306177477,-101.992974063,32.279405748,-101.985633704,1315
4231742674,32.325812885,-101.707351641,32.285754707,-101.696054289,1349
4231743286,32.464288576,-101.75733385,32.424140428,-101.74653797,1234
4231743475,32.301654277,-101.881567172,32.275194512,-101.873849376,1329
4231743478,32.302269545,-101.877451256,32.27605351,-101.869867535,1329
4231743521,32.321635205,-101.73815065,32.34797754,-101.745278759,1331
4231742695,32.466725602,-101.823465203,32.43858249,-101.816085276,1360
4231743529,32.107864,-102.194675832,32.080981206,-102.185947547,1318
4231742290,32.316880718,-101.820264234,32.288981199,-101.8125773,1189
4231742961,32.376926522,-101.825792973,32.403673629,-101.833113187,1320
4231742265,32.315934687,-101.830338608,32.286698992,-101.822521898,1189
4231742614,32.284614038,-101.762582215,32.256791593,-101.755069989,1322
4231743493,32.231954109,-102.047545778,32.206014001,-102.040190705,1332
4231743076,32.259437658,-101.699848472,32.233039663,-101.692830952,1361
4231743181,32.468956984,-101.74617855,32.441128456,-101.738549833,1229
4231742483,32.270073527,-101.766311918,32.241643276,-101.758738495,1321
4231742455,32.267953014,-101.774546074,32.23888792,-101.766761263,1321
4231742834,32.15993393,-101.871290996,32.127898077,-101.86288037,1354
4231743042,32.094818676,-101.77991449,32.122122308,-101.787169335,1314
4231743496,32.232973917,-102.050184971,32.205499669,-102.042714602,1332
4231743477,32.302577285,-101.878913166,32.275787457,-101.871088103,1329
4231742263,32.314586926,-101.831529094,32.286393878,-101.823918447,1189
4231742726,32.292851831,-101.751423963,32.259553265,-101.741914993,1335
4231742652,32.359203476,-101.869447531,32.378659474,-101.874862485,1279
4231743534,32.106125704,-102.198061457,32.079840345,-102.191008447,1318
4231743281,32.407519238,-101.694581643,32.433291419,-101.701779637,183
4231743122,32.251533447,-101.702015213,32.218041987,-101.693573081,1362
4231742810,32.291915452,-101.724739362,32.250754987,-101.714573986,1324
4231742973,32.468934862,-101.940575901,32.450191764,-101.935571363,1358
4231742480,32.269939427,-101.764773387,32.241106475,-101.757141963,1321
4231743517,32.322012875,-101.734872981,32.349431564,-101.742170736,1331
4231743462,32.32327663,-101.727118287,32.350023914,-101.734311018,1342
4231742719,32.292408489,-101.754299558,32.258862395,-101.745155491,1335
4231743535,32.106196378,-102.199460923,32.080603969,-102.192604085,1318
4231743388,32.257434111,-101.815657876,32.229818328,-101.808259309,1338
4231742298,32.315705595,-101.824209992,32.288074045,-101.816712672,1189
4231742333,32.321797211,-101.819983039,32.289250951,-101.811253369,1345
4231742928,32.281244788,-101.701105134,32.262564016,-101.695480959,1344
4231743257,32.305928435,-101.701425968,32.285331326,-101.695328521,1363
4231743479,32.300739244,-101.882884736,32.275014348,-101.875413393,1329
4231743051,32.095329111,-101.77587426,32.123005135,-101.78306953,1314
4231743218,32.221631202,-101.700183217,32.202641939,-101.694564344,1341
4231742918,32.200751795,-101.708823223,32.227050334,-101.716535585,1323
4231742477,32.269414027,-101.763107899,32.241465137,-101.755703001,1321
4231742628,32.285565161,-101.756232953,32.258031261,-101.748677435,1322
4231742578,32.111230352,-102.024235103,32.090264496,-102.018446503,1187
4231740339,32.262926719,-101.793705302,32.290487755,-101.802029859,1240
4231740749,32.312094098,-101.836955404,32.285129278,-101.829686417,1189
4231740773,32.375089503,-101.936237897,32.393537844,-101.941160664,1190
4231740871,32.251987119,-101.706189631,32.224353456,-101.698516709,1191
4231741072,32.318326303,-101.814087426,32.290342833,-101.806431656,1198
4231741214,32.33491842,-101.984152228,32.353400995,-101.98888567,1200
4231741439,32.454687572,-101.883697717,32.481577157,-101.890996741,1364
4231741467,32.177098226,-101.717363131,32.202606752,-101.725001862,1365
4231741575,32.144337622,-101.773561007,32.118708787,-101.76585475,1257
4231741641,32.322744652,-101.982441356,32.289737364,-101.973613322,1209
4231741655,32.461002468,-101.711762616,32.433510782,-101.704759877,1208
4231741873,32.157627486,-101.750634525,32.138956856,-101.745879563,1366
4231741927,32.26552254,-101.787053235,32.23748126,-101.779785229,1193
4231742183,32.397819409,-101.714914108,32.372668391,-101.708053456,1263
4231742236,32.111092487,-101.812566106,32.136307109,-101.820096243,1253
4231742261,32.31390365,-101.83273391,32.286119491,-101.825227928,1189
4231742268,32.315199328,-101.828579408,32.287013891,-101.820817908,1189
4231742280,32.429019729,-101.849765937,32.402291419,-101.842628035,1286
4231742392,32.467341196,-101.747482405,32.440670613,-101.739951576,1229
4231742461,32.267133628,-101.771311745,32.240763375,-101.764377106,1321
4231742484,32.269606184,-101.766284975,32.240851623,-101.758529069,1321
4231742505,32.302510408,-101.713597869,32.282479155,-101.708447762,1232
4231742521,32.464997266,-101.764039674,32.443831821,-101.758307808,1267
4231742554,32.202027393,-101.979067564,32.1769393,-101.971329755,1238
4231742562,32.309641356,-101.987196623,32.337343629,-101.994388653,1233
4231742619,32.285401407,-101.761146806,32.257102856,-101.753429543,1322
4231742656,32.361600614,-101.866034998,32.380209131,-101.871372479,1270
4231742691,32.236616706,-102.048701442,32.26100954,-102.056207659,1217
4231742758,32.260627168,-101.815269367,32.286142378,-101.823183401,1271
4231742770,32.440538594,-101.810181581,32.466488245,-101.817087308,1367
4231742836,32.159281156,-101.869817697,32.127275887,-101.861349796,1354
4231742857,32.245415225,-101.727976241,32.220226516,-101.720363416,1368
4231742875,32.147993948,-101.777744502,32.174370427,-101.784711783,1226
4231742133,32.297109348,-101.770241106,32.326354036,-101.778164943,1225
4231742175,32.111157762,-101.813786833,32.136094151,-101.821329862,1253
4231742468,32.269718451,-101.769284077,32.240108359,-101.761331838,1321
4231742499,32.302930842,-101.713941974,32.282421429,-101.708469117,1232
4231742518,32.302934154,-101.71060117,32.283101485,-101.705360687,1232
4231742565,32.309908459,-101.989699833,32.336881695,-101.996757836,1233
4231742675,32.326415811,-101.708133826,32.285211571,-101.696558814,1349
4231742682,32.324825483,-101.713323928,32.283945365,-101.702007706,1333
4231742728,32.293179445,-101.75122155,32.259476504,-101.741897627,1335
4231742827,32.293729126,-101.714794793,32.252984342,-101.703822446,1330
4231742861,32.408123753,-101.805431293,32.382499356,-101.798394,1237
4231742866,32.407790582,-101.809027124,32.382308779,-101.802155588,1237
4231742921,32.455348072,-101.873358702,32.427769595,-101.866018909,1369
4231743045,32.095357169,-101.778994999,32.12214163,-101.786014138,1314
4231743124,32.250784047,-101.70062632,32.218210163,-101.69274547,1362
4231743252,32.306025399,-101.70041517,32.285568885,-101.694458909,1363
4231743300,32.267282491,-101.910433193,32.294143144,-101.918663334,1334
4231743401,32.472947301,-101.697886815,32.507587329,-101.707498572,1326
4231743458,32.324605139,-101.72393086,32.351793871,-101.730508593,1342
4231743485,32.234579769,-102.045519943,32.206607345,-102.037901686,1332
4231740338,32.371445167,-101.843979808,32.345194221,-101.835782323,1370
4231740538,32.124736572,-101.996744961,32.097076938,-101.9895442,1243
4231740672,32.110636808,-102.028045253,32.089612393,-102.021809367,1187
4231740747,32.111523115,-102.025457996,32.090225235,-102.018780901,1187
4231741116,32.148432151,-101.698683421,32.122037541,-101.69180778,1307
4231741233,32.327782363,-101.982966584,32.354081653,-101.989870845,1202
4231741284,32.260685038,-101.976165293,32.279607142,-101.981808807,1197
4231741451,32.471147368,-101.790693871,32.445803804,-101.783873566,1227
4231741491,32.374075636,-101.829314906,32.347160765,-101.821913496,1184
4231741562,32.346707401,-101.697362604,32.372062756,-101.704173372,1256
4231741872,32.157679959,-101.753298393,32.138234797,-101.748443079,1371
4231741922,32.253677893,-101.992050961,32.233969487,-101.986103561,1215
4231741983,32.374440938,-101.836136362,32.401405922,-101.843727746,1220
4231742117,32.295058943,-101.777386133,32.32467736,-101.785341559,1225
4231742144,32.235706991,-102.047318172,32.262222977,-102.05449178,1217
4231742176,32.397878422,-101.717703878,32.371844682,-101.710623848,1263
4231742187,32.463144468,-101.894686187,32.438169958,-101.887137061,1295
4231742209,32.470630445,-101.79425693,32.446134639,-101.787678861,1227
4231742210,32.470984498,-101.795785892,32.445408154,-101.788899555,1227
4231742330,32.316791761,-101.824385658,32.288026444,-101.816637363,1189
4231742547,32.147578065,-101.708462805,32.174777288,-101.71546868,1268
4231742556,32.112144939,-101.79116876,32.091840398,-101.785055396,1350
4231742566,32.3100235,-101.989878546,32.33689267,-101.996702957,1233
4231742570,32.308684852,-101.990741419,32.33516178,-101.997579982,1233
4231742646,32.162180921,-101.896031179,32.143567789,-101.890374841,1346
4231742657,32.358960038,-101.866606768,32.379983767,-101.872500954,1270
4231742729,32.2934465,-101.750415742,32.259835501,-101.740369153,1335
4231742760,32.260648627,-101.814193752,32.286359903,-101.822178703,1271
4231742826,32.292866189,-101.715617606,32.252814195,-101.704885823,1330
4231742856,32.245077376,-101.729927029,32.220965783,-101.722609871,1372
4231742860,32.408349665,-101.8041287,32.382755686,-101.797071851,1237
4231742920,32.201190647,-101.70471727,32.228092441,-101.712713323,1323
4231742995,32.381437206,-101.80433606,32.408932701,-101.811569474,1237
4231743123,32.251274245,-101.702901549,32.218645467,-101.695072483,1362
4231743200,32.306915696,-101.989476347,32.281619367,-101.982444778,1315
4231743400,32.47446769,-101.701284868,32.507025677,-101.710440731,1373
4231743484,32.232694574,-102.043832366,32.206829835,-102.036811332,1332
4231743540,32.106204087,-102.204806737,32.078452089,-102.197466206,1318
4231743053,32.094357655,-101.78174137,32.120750613,-101.78878935,1314
4231743177,32.253560037,-101.914551937,32.278774613,-101.92142163,1319
4231743192,32.474860722,-101.726031845,32.501794949,-101.733520172,1374
4231743204,32.307046436,-101.993193327,32.279391882,-101.985728039,1315
4231743255,32.304376819,-101.70667233,32.284092798,-101.700729954,1375
4231743263,32.125012284,-101.85848865,32.084613313,-101.846243377,1339
4231743284,32.464376824,-101.755902779,32.424665671,-101.745215339,1234
4231743296,32.266685367,-101.91463767,32.29324758,-101.922764703,1334
4231743460,32.324173199,-101.724909019,32.351465121,-101.732306641,1342
4231743519,32.323127665,-101.73684753,32.349047969,-101.743852605,1331
4231743539,32.105283405,-102.204003932,32.078567888,-102.196912883,1318
4231740454,32.372816263,-101.835456271,32.346621426,-101.828246948,1184
4231740616,32.112868484,-101.801035985,32.13869153,-101.808966563,1253
4231740678,32.263411874,-101.964830596,32.289205233,-101.972661479,1186
4231740687,32.359018834,-101.874191905,32.37838615,-101.879480074,1188
4231740786,32.52082885,-102.177275263,32.491234092,-102.169669199,1302
4231741090,32.317664067,-101.816682617,32.289789133,-101.80905073,1198
4231741654,32.461436199,-101.709681861,32.433982711,-101.702206676,1208
4231741694,32.148187549,-101.704111,32.175820655,-101.711166847,1294
4231741762,32.328011298,-101.782513449,32.352794261,-101.789202893,1212
4231741934,32.264933748,-101.790500815,32.235355679,-101.782816248,1193
4231742008,32.374252068,-101.835341374,32.401809248,-101.843047512,1220
4231742022,32.231815274,-101.998175703,32.258380715,-102.005206575,1221
4231742058,32.229677924,-101.715967515,32.255428865,-101.723858833,1376
4231742074,32.429965818,-101.909471317,32.403805912,-101.901628749,1223
4231742110,32.2940188,-101.781880005,32.323717875,-101.789663762,1225
4231742126,32.296000264,-101.774541915,32.323667634,-101.78196783,1225
4231742191,32.256177123,-101.821255946,32.228513189,-101.812930918,1201
4231742238,32.302120801,-102.002592042,32.276852824,-101.995983597,1264
4231742376,32.237482055,-101.73159426,32.212191247,-101.724142107,1303
4231742450,32.110663673,-101.811149777,32.136615571,-101.81899882,1253
4231742465,32.269703617,-101.770629513,32.239840071,-101.762757582,1321
4231742466,32.268118681,-101.770202601,32.239822212,-101.762713073,1321
4231740795,32.111872636,-102.023633062,32.090735998,-102.01670647,1187
4231741118,32.148768803,-101.695158783,32.121256557,-101.687990987,1307
4231741130,32.092199655,-101.757292139,32.118382322,-101.765031889,1248
4231741248,32.326397969,-101.98631667,32.348900569,-101.992100444,1202
4231741250,32.326274754,-101.988792842,32.348342236,-101.994572384,1202
4231742498,32.303290811,-101.714564129,32.283456035,-101.709417707,1232
4231742540,32.153285553,-101.771887032,32.133572787,-101.766867007,1276
4231742541,32.153472774,-101.770653136,32.133833415,-101.765475729,1276
4231742559,32.143816035,-101.780132262,32.117126063,-101.772972142,1277
4231742576,32.110430065,-102.028193499,32.089287691,-102.022600333,1187
4231742631,32.2861452,-101.756149317,32.259227343,-101.74896772,1322
4231742688,32.23697209,-102.045535627,32.263211563,-102.052658996,1217
4231742723,32.293230685,-101.752763674,32.259212883,-101.74363066,1335
4231742820,32.293049814,-101.718695398,32.252186971,-101.707600621,1330
4231742832,32.160085031,-101.869923879,32.127290816,-101.861273716,1354
4231742933,32.281812984,-101.699020746,32.262976339,-101.693391882,1344
4231743016,32.114832583,-101.793236578,32.14061026,-101.800971653,1253
4231743464,32.323310801,-101.729178446,32.350582734,-101.73666212,1342
4231741434,32.296558789,-102.025926951,32.278516753,-102.021218006,1254
4231741795,32.266814813,-101.781232735,32.237401313,-101.77389307,1193
4231741804,32.266680912,-101.782395469,32.237195055,-101.77439675,1193
4231741911,32.170242543,-101.814783384,32.202972018,-101.823553924,1259
4231741989,32.375386912,-101.831192664,32.402663507,-101.838907116,1220
4231741995,32.199155667,-101.702429624,32.173198969,-101.694755365,1219
4231742041,32.254433026,-101.980313904,32.23661155,-101.975058748,1296
4231742053,32.112998508,-101.806581128,32.137686153,-101.813875307,1253
4231742207,32.472032923,-101.793175839,32.445603757,-101.786071663,1227
4231742305,32.143646311,-101.777241544,32.11768064,-101.770360367,1298
4231742361,32.454736223,-101.883782934,32.481681198,-101.891008496,1364
4231742389,32.466222994,-101.749263997,32.440288407,-101.741883257,1229
4231742413,32.398155495,-101.739652559,32.42362151,-101.746543811,1231
4231742457,32.268189478,-101.773156158,32.239135554,-101.76540962,1321
4231742616,32.284974887,-101.762624244,32.256781091,-101.755107215,1322
4231742620,32.285264743,-101.759494522,32.257362567,-101.751900758,1322
4231742855,32.244604435,-101.731911991,32.219755452,-101.724434632,1377
4231742998,32.279362448,-102.055829365,32.320000307,-102.068016901,1356
4231743055,32.096459242,-101.781472197,32.120190517,-101.787711236,1314
4231743075,32.259191139,-101.700797077,32.232849,-101.693845227,1361
4231743081,32.109325073,-101.751243328,32.134881348,-101.758830518,1378
4231743166,32.252553213,-101.838569277,32.224547023,-101.830927899,1313
